證券代碼	年月日	開盤價(元)	最高價(元)	最低價(元)	收盤價(元)	成交量(千股)	成交值(千元)	報酬率％	週轉率％	流通在外股數(千股)	市值(百萬元)	最後揭示買價	最後揭示賣價	報酬率-Ln	市值比重％	成交值比重％	成交筆數(筆)	本益比-TSE	本益比-TEJ	股價淨值比-TSE	股價淨值比-TEJ	漲跌停	股價營收比-TEJ	股利殖利率-TSE	現金股利率	股價漲跌(元)	高低價差%	次日開盤參考價	次日漲停價	次日跌停價	注意股票(A)	處置股票(D)	全額交割(Y)	市場別
Y9999 加權指數	20230811	16644.7	16766.8	16601.3	16601.3	5629266	295612942	-0.2011	0.4211	757024327	52002958	 	 	-0.2013	100	100	2096046	 	16.6722	 	2.0172	 	1.3322	 	3.6025	-33.45	0.9954	 	 	 	 	 	 	TSE
Y9999 加權指數	20230814	16585.4	16585.4	16307.3	16393.7	7357665	329602997	-1.2504	0.5081	757024395	51351568	 	 	-1.2583	100	100	2739005	 	16.4641	 	1.992	 	1.3156	 	3.646	-207.59	1.6754	 	 	 	 	 	 	TSE
Y9999 加權指數	20230815	16438.6	16546	16437.6	16454.8	5959257	299140094	0.3729	0.4239	757256879	51556957	 	 	0.3723	100	100	2152749	 	16.5395	 	1.9999	 	1.3208	 	3.6315	61.14	0.6611	 	 	 	 	 	 	TSE
Y9999 加權指數	20230816	16422.2	16446.8	16304.4	16446.8	6459109	332691807	-0.0487	0.4712	757251033	51531816	 	 	-0.0488	100	100	2581645	 	16.5316	 	1.9989	 	1.3202	 	3.6328	-8.02	0.865	 	 	 	 	 	 	TSE
Y9999 加權指數	20230817	16411.6	16550.1	16264.7	16516.7	7125689	386625652	0.4249	0.5015	752933790	51724345	 	 	0.424	100	100	2541716	 	16.5655	 	2.008	 	1.3255	 	3.6193	69.88	1.7357	 	 	 	 	 	 	TSE
Y9999 加權指數	20230818	16508.5	16584	16344.3	16381.3	7246690	386686419	-0.8195	0.5157	753034355	51302655	 	 	-0.8229	100	100	2814898	 	16.4306	 	1.9916	 	1.3147	 	3.6491	-135.35	1.451	 	 	 	 	 	 	TSE
Y9999 加權指數	20230821	16414.1	16485.3	16347.8	16381.5	5426098	267169264	0.0011	0.3996	753034355	51304232	 	 	0.0011	100	100	1913635	 	16.4303	 	1.9916	 	1.3146	 	3.649	0.18	0.8392	 	 	 	 	 	 	TSE
Y9999 加權指數	20230822	16429.7	16535.1	16407.8	16437.6	5428567	310261433	0.3426	0.4041	753098741	51479445	 	 	0.342	100	100	2000069	 	16.4872	 	1.9985	 	1.3192	 	3.6366	56.12	0.7767	 	 	 	 	 	 	TSE
Y9999 加權指數	20230823	16440.4	16588.5	16440.4	16576.9	5531007	294236734	0.8474	0.4059	753135252	51913287	 	 	0.8438	100	100	2058448	 	16.6256	 	2.0152	 	1.3303	 	3.6064	139.29	0.9011	 	 	 	 	 	 	TSE
Y9999 加權指數	20230824	16651	16822.4	16651	16770.9	7596547	451206212	1.1701	0.5388	753299648	52520390	 	 	1.1633	100	100	2702197	 	16.8087	 	2.0388	 	1.3458	 	3.5647	193.97	1.0335	 	 	 	 	 	 	TSE
Y9999 加權指數	20230825	16708.5	16708.5	16481.6	16481.6	6149183	328040732	-1.725	0.4321	753330448	51618908	 	 	-1.74	100	100	2378937	 	16.5195	 	2.0037	 	1.3226	 	3.6268	-289.29	1.3532	 	 	 	 	 	 	TSE
Y9999 加權指數	20230828	16498.9	16583	16498.9	16509.3	5650625	283265301	0.1679	0.41	752580708	51698163	 	 	0.1678	100	100	2128472	 	16.5445	 	2.0067	 	1.3246	 	3.6212	27.68	0.5103	 	 	 	 	 	 	TSE
Y9999 加權指數	20230829	16528.5	16627.7	16495.8	16623.7	5029684	253647729	0.6929	0.3616	752742109	52060618	 	 	0.6905	100	100	1818371	 	16.6598	 	2.0207	 	1.3339	 	3.596	114.39	0.7992	 	 	 	 	 	 	TSE
Y9999 加權指數	20230830	16666.3	16780.4	16666.3	16719.8	5783468	284810372	0.5785	0.4013	752758291	52361989	 	 	0.5768	100	100	2011694	 	16.7556	 	2.0323	 	1.3415	 	3.5753	96.17	0.6863	 	 	 	 	 	 	TSE
Y9999 加權指數	20230831	16707.3	16712.2	16630.7	16634.5	6337598	360264848	-0.5102	0.5194	753030803	52102582	 	 	-0.5115	100	100	2129403	 	16.6717	 	2.0221	 	1.3348	 	3.5932	-85.31	0.4877	 	 	 	 	 	 	TSE
Y9999 加權指數	20230901	16640.9	16730.1	16619.2	16644.9	5858177	285881904	0.0627	0.4291	753094828	52144347	 	 	0.0627	100	100	2193843	 	16.683	 	2.0235	 	1.3357	 	3.5906	10.43	0.6667	 	 	 	 	 	 	TSE
Y9999 加權指數	20230904	16649.7	16789.7	16648.5	16789.7	5493751	236792637	0.8696	0.3668	753714567	52595585	 	 	0.8659	100	100	1963703	 	16.8276	 	2.0411	 	1.3473	 	3.5598	144.75	0.8482	 	 	 	 	 	 	TSE
Y9999 加權指數	20230905	16784.1	16791.6	16727.4	16791.6	5389791	253114050	0.0114	0.3551	753714568	52601462	 	 	0.0114	100	100	1964958	 	16.8298	 	2.0413	 	1.3475	 	3.5632	1.92	0.3822	 	 	 	 	 	 	TSE
Y9999 加權指數	20230906	16796.4	16841.2	16732.7	16738.2	6167718	276652928	-0.3183	0.4202	753754952	52434325	 	 	-0.3188	100	100	2262505	 	16.776	 	2.0348	 	1.3432	 	3.5745	-53.45	0.6462	 	 	 	 	 	 	TSE
Y9999 加權指數	20230907	16715.5	16715.5	16609.9	16619.1	5529953	242647259	-0.7111	0.3664	753771365	52063241	 	 	-0.7136	100	100	2099482	 	16.6568	 	2.0203	 	1.3336	 	3.6	-119.02	0.6304	 	 	 	 	 	 	TSE
Y9999 加權指數	20230908	16609.9	16609.9	16505.6	16576	5107734	231221477	-0.2595	0.3354	753775581	51927217	 	 	-0.2598	100	100	1921584	 	16.6121	 	2.0149	 	1.3301	 	3.6094	-43.12	0.6275	 	 	 	 	 	 	TSE
Y9999 加權指數	20230911	16579.8	16600	16398.3	16433	6051740	289197153	-0.8631	0.4164	753775581	51480310	 	 	-0.8669	100	100	2445308	 	16.4695	 	1.9976	 	1.3186	 	3.6408	-143.07	1.217	 	 	 	 	 	 	TSE
Y9999 加權指數	20230912	16433.8	16579.9	16422.9	16572.7	5408148	252089526	0.8505	0.3679	753831581	51919854	 	 	0.8469	100	100	1965001	 	16.6119	 	2.0149	 	1.33	 	3.61	139.76	0.9551	 	 	 	 	 	 	TSE
Y9999 加權指數	20230913	16578.1	16653.3	16542.7	16581.5	5515375	257156739	0.0531	0.3566	753936470	51948538	 	 	0.0531	100	100	1958691	 	16.6208	 	2.016	 	1.3308	 	3.608	8.8	0.6672	 	 	 	 	 	 	TSE
Y9999 加權指數	20230914	16581.6	16807.6	16581.6	16807.6	6359872	287879491	1.3633	0.4063	753936475	52656348	 	 	1.3541	100	100	2114990	 	16.8479	 	2.0435	 	1.3489	 	3.5595	226.05	1.3626	 	 	 	 	 	 	TSE
Y9999 加權指數	20230915	16809.7	16920.9	16787.7	16920.9	8158060	405252257	0.6745	0.5805	753937342	53011797	 	 	0.6722	100	100	2450363	 	16.9622	 	2.0574	 	1.3581	 	3.5356	113.36	0.7924	 	 	 	 	 	 	TSE
Y9999 加權指數	20230918	16894	16894	16698.2	16698.2	6078273	285640373	-1.316	0.356	753841319	52314454	 	 	-1.3247	100	100	2227928	 	16.7386	 	2.0303	 	1.3402	 	3.5829	-222.68	1.1567	 	 	 	 	 	 	TSE
Y9999 加權指數	20230919	16706.5	16762.5	16636.3	16636.3	5645206	283527298	-0.3708	0.3854	753841319	52118888	 	 	-0.3715	100	100	2176656	 	16.6765	 	2.0227	 	1.3352	 	3.5963	-61.92	0.7558	 	 	 	 	 	 	TSE
Y9999 加權指數	20230920	16626.6	16665.3	16522.4	16534.8	5988536	284352574	-0.6105	0.3979	753841378	51801005	 	 	-0.6124	100	100	2363945	 	16.5754	 	2.0105	 	1.3271	 	3.6184	-101.57	0.8589	 	 	 	 	 	 	TSE
Y9999 加權指數	20230921	16475.4	16475.4	16300.5	16316.7	6133771	283997214	-1.3189	0.3795	753841378	51117987	 	 	-1.3277	100	100	2462372	 	16.357	 	1.984	 	1.3096	 	3.6667	-218.08	1.0577	 	 	 	 	 	 	TSE
Y9999 加權指數	20230922	16267.3	16361	16202.4	16344.5	5214709	241559833	0.1704	0.306	753841561	51206667	 	 	0.1703	100	100	1847780	 	16.3849	 	1.9874	 	1.3119	 	3.6604	27.81	0.9716	 	 	 	 	 	 	TSE
Y9999 加權指數	20230925	16345.8	16498.4	16345.8	16452.2	4790555	217367838	0.6592	0.2773	753518165	51540326	 	 	0.6571	100	100	1607867	 	16.4908	 	2.0002	 	1.3203	 	3.6344	107.75	0.9336	 	 	 	 	 	 	TSE
Y9999 加權指數	20230926	16440.3	16440.3	16276.1	16276.1	5184686	239781075	-1.0707	0.3249	753687632	50989171	 	 	-1.0765	100	100	2035090	 	16.3143	 	1.9788	 	1.3062	 	3.6737	-176.16	0.998	 	 	 	 	 	 	TSE
Y9999 加權指數	20230927	16273.8	16324.2	16212.9	16310.4	4601829	219293258	0.2107	0.2941	753707632	51096811	 	 	0.2105	100	100	1727755	 	16.3483	 	1.9829	 	1.3089	 	3.666	34.29	0.6842	 	 	 	 	 	 	TSE
Y9999 加權指數	20230928	16330.7	16411.3	16311.4	16353.7	5113712	267191678	0.266	0.3387	753762449	51239290	 	 	0.2656	100	100	1811123	 	16.3934	 	1.9884	 	1.3125	 	3.6558	43.38	0.6123	 	 	 	 	 	 	TSE
Y9999 加權指數	20231002	16383	16575.3	16383	16557.3	5734001	286807963	1.2448	0.3573	754206741	51890940	 	 	1.2371	100	100	1942217	 	18.9092	 	2.0275	 	1.3726	 	3.6099	203.57	1.1762	 	 	 	 	 	 	TSE
Y9999 加權指數	20231003	16520.2	16571.7	16453.8	16454.3	5892350	261452891	-0.6219	0.3624	754217309	51567467	 	 	-0.6238	100	100	2091876	 	18.7919	 	2.0149	 	1.3641	 	3.6333	-102.97	0.7118	 	 	 	 	 	 	TSE
Y9999 加權指數	20231004	16419.5	16419.5	16203.3	16273.4	5641720	242721064	-1.0998	0.3519	754217311	51000785	 	 	-1.1059	100	100	2127722	 	18.5844	 	1.9927	 	1.3491	 	3.6737	-180.96	1.3136	 	 	 	 	 	 	TSE
Y9999 加權指數	20231005	16313.9	16477.6	16313.9	16453.5	5252903	243743609	1.107	0.3349	754217314	51564154	 	 	1.1009	100	100	1790882	 	18.7902	 	2.0147	 	1.364	 	3.6335	180.14	1.0061	 	 	 	 	 	 	TSE
Y9999 加權指數	20231006	16482.9	16539.1	16482.9	16520.6	4802052	223002457	0.4075	0.3082	754217314	51774148	 	 	0.4067	100	100	1700252	 	18.866	 	2.0228	 	1.3695	 	3.6188	67.05	0.3416	 	 	 	 	 	 	TSE
Y9999 加權指數	20231011	16567.4	16729.5	16567.4	16672	6743900	375688470	0.9168	0.4939	754071216	52244733	 	 	0.9126	100	100	2491445	 	19.0387	 	2.0414	 	1.382	 	3.5862	151.46	0.981	 	 	 	 	 	 	TSE
Y9999 加權指數	20231012	16698.8	16825.9	16684.4	16825.9	5883086	303160113	0.923	0.3911	754071177	52726689	 	 	0.9187	100	100	1999162	 	19.2131	 	2.0601	 	1.3947	 	3.5534	153.88	0.8486	 	 	 	 	 	 	TSE
Y9999 加權指數	20231013	16815.9	16815.9	16726.4	16782.6	5853685	304958612	-0.2576	0.3966	754103177	52591674	 	 	-0.2579	100	100	2198554	 	19.164	 	2.0548	 	1.3911	 	3.5625	-43.34	0.5318	 	 	 	 	 	 	TSE
Y9999 加權指數	20231016	16712.9	16712.9	16614.1	16652.2	5507462	240758293	-0.7766	0.3819	754309971	52187412	 	 	-0.7796	100	100	1958579	 	19.017	 	2.039	 	1.3805	 	3.5901	-130.33	0.5889	 	 	 	 	 	 	TSE
Y9999 加權指數	20231017	16678.3	16770.6	16618.3	16642.5	5405131	279452707	-0.0582	0.3969	754309160	52156751	 	 	-0.0582	100	100	2122683	 	19.0069	 	2.038	 	1.3797	 	3.5923	-9.69	0.9148	 	 	 	 	 	 	TSE
Y9999 加權指數	20231018	16608	16612.3	16398.8	16440.9	7147874	361107901	-1.2116	0.5292	754314462	51524504	 	 	-1.219	100	100	2536371	 	18.7763	 	2.0132	 	1.363	 	3.6363	-201.64	1.2828	 	 	 	 	 	 	TSE
Y9999 加權指數	20231019	16416.5	16479.3	16382.4	16452.7	5556554	258021279	0.0719	0.3527	754339463	51562640	 	 	0.0719	100	100	2001037	 	18.7911	 	2.0148	 	1.3641	 	3.6336	11.82	0.5897	 	 	 	 	 	 	TSE
Y9999 加權指數	20231020	16434.4	16462.6	16271.8	16440.7	6106263	283950950	-0.073	0.4073	754734463	51535255	 	 	-0.073	100	100	2222615	 	18.782	 	2.0138	 	1.3634	 	3.6356	-12.01	1.1593	 	 	 	 	 	 	TSE
Y9999 加權指數	20231023	16391.4	16391.4	16245.8	16251.4	4924750	217425490	-1.1518	0.3043	754615712	50943585	 	 	-1.1585	100	100	1831029	 	18.5655	 	1.9906	 	1.3477	 	3.6778	-189.36	0.8854	 	 	 	 	 	 	TSE
Y9999 加權指數	20231024	16257.8	16318.8	16163	16309.8	5390408	235923724	0.3594	0.3552	754615712	51127070	 	 	0.3587	100	100	1913082	 	18.6325	 	1.9978	 	1.3526	 	3.6646	58.4	0.9585	 	 	 	 	 	 	TSE
Y9999 加權指數	20231025	16320.7	16459.3	16320.7	16358.9	5418274	239793721	0.3012	0.3571	754650668	51284139	 	 	0.3008	100	100	1852786	 	18.6895	 	2.0039	 	1.3567	 	3.6534	49.13	0.85	 	 	 	 	 	 	TSE
Y9999 加權指數	20231026	16305.2	16305.2	16073.7	16073.7	5682316	244201948	-1.7431	0.3474	754650650	50389730	 	 	-1.7585	100	100	2156271	 	18.3638	 	1.969	 	1.333	 	3.7128	-285.15	1.4146	 	 	 	 	 	 	TSE
Y9999 加權指數	20231027	16112.8	16200.3	16112.8	16134.6	4562736	216734504	0.3787	0.2883	754650629	50581711	 	 	0.378	100	100	1580724	 	18.4336	 	1.9765	 	1.3381	 	3.6564	60.87	0.5447	 	 	 	 	 	 	TSE
Y9999 加權指數	20231030	16142.1	16203.3	16101.2	16149.7	4531453	218941350	0.0934	0.3021	754580981	50629738	 	 	0.0934	100	100	1681509	 	18.4509	 	1.9783	 	1.3394	 	3.6354	15.07	0.6327	 	 	 	 	 	 	TSE
Y9999 加權指數	20231031	16176.6	16215.4	15975.9	16001.3	5582483	274361107	-0.919	0.3645	754696929	50170279	 	 	-0.9232	100	100	2104153	 	18.2791	 	1.9603	 	1.3272	 	3.6691	-148.41	1.4826	 	 	 	 	 	 	TSE
Y9999 加權指數	20231101	16027.7	16099	15978.3	16038.6	4679344	216809401	0.233	0.2924	755687666	50328497	 	 	0.2328	100	100	1653107	 	18.3291	 	1.965	 	1.3302	 	3.6575	37.29	0.7548	 	 	 	 	 	 	TSE
Y9999 加權指數	20231102	16094.3	16397	16094.3	16397	5467497	268135473	2.2346	0.3314	755717611	51451078	 	 	2.21	100	100	1788153	 	18.7389	 	2.0089	 	1.36	 	3.5774	358.39	1.8873	 	 	 	 	 	 	TSE
Y9999 加權指數	20231103	16412.5	16520.1	16412.5	16507.7	5758266	271555971	0.6751	0.3764	755784771	51799090	 	 	0.6729	100	100	2025550	 	18.8686	 	2.0225	 	1.3692	 	3.5533	110.7	0.656	 	 	 	 	 	 	TSE
Y9999 加權指數	20231106	16572.6	16720.6	16572.6	16649.4	5913939	275881120	0.8585	0.3625	755788713	52245073	 	 	0.8548	100	100	1976528	 	19.0299	 	2.0398	 	1.3809	 	3.5227	141.71	0.8966	 	 	 	 	 	 	TSE
Y9999 加權指數	20231107	16650.1	16685	16608.1	16685	4728818	221942762	0.2138	0.2941	755772426	52356632	 	 	0.2135	100	100	1663290	 	19.0693	 	2.044	 	1.3838	 	3.5135	35.59	0.4616	 	 	 	 	 	 	TSE
Y9999 加權指數	20231108	16691.3	16775.2	16665.4	16740.8	5597358	279552337	0.3349	0.357	755811941	52535934	 	 	0.3344	100	100	1936617	 	19.1334	 	2.0509	 	1.3884	 	3.5012	55.88	0.6583	 	 	 	 	 	 	TSE
Y9999 加權指數	20231109	16741.2	16759.4	16680.9	16745.7	5081119	249469794	0.0288	0.3252	755816459	52549392	 	 	0.0288	100	100	1817790	 	19.1398	 	2.0516	 	1.3889	 	3.4981	4.82	0.469	 	 	 	 	 	 	TSE
Y9999 加權指數	20231110	16725.9	16725.9	16651.2	16682.7	4635094	235562520	-0.3761	0.2889	756315848	52354082	 	 	-0.3768	100	100	1737616	 	19.0679	 	2.0439	 	1.3837	 	3.5049	-62.98	0.4461	 	 	 	 	 	 	TSE
Y9999 加權指數	20231113	16711.5	16961	16711.5	16839.3	5502240	293154293	0.9388	0.3415	756319339	52843356	 	 	0.9344	100	100	1949836	 	19.2477	 	2.0632	 	1.3967	 	3.4716	156.62	1.4955	 	 	 	 	 	 	TSE
Y9999 加權指數	20231114	16884.5	16946.4	16884.5	16915.7	5471883	278372643	0.4538	0.3602	756319045	53082993	 	 	0.4528	100	100	1926517	 	19.3344	 	2.0724	 	1.403	 	3.4925	76.42	0.3674	 	 	 	 	 	 	TSE
Y9999 加權指數	20231115	17039.6	17143.9	17035	17128.8	7708865	386091177	1.2596	0.5299	756323050	53750327	 	 	1.2517	100	100	2567910	 	19.5772	 	2.0985	 	1.4206	 	3.4492	213.07	0.644	 	 	 	 	 	 	TSE
Y9999 加權指數	20231116	17136.5	17194.3	17089.4	17171.2	6383755	291324446	0.2475	0.4451	756323050	53884204	 	 	0.2472	100	100	2196082	 	19.6255	 	2.1036	 	1.4241	 	3.4406	42.4	0.6125	 	 	 	 	 	 	TSE
Y9999 加權指數	20231117	17155.9	17253.5	17147.6	17209	6363298	299153639	0.22	0.4273	756106116	54001638	 	 	0.2197	100	100	2161686	 	19.6671	 	2.1083	 	1.4273	 	3.4331	37.77	0.6168	 	 	 	 	 	 	TSE
Y9999 加權指數	20231120	17197.8	17219.8	17151.8	17210.5	6131870	283573272	0.0088	0.4061	756121135	54008019	 	 	0.0088	100	100	2140289	 	19.669	 	2.1085	 	1.4274	 	3.4327	1.52	0.3948	 	 	 	 	 	 	TSE
Y9999 加權指數	20231121	17239.9	17421.2	17239.9	17416.7	7378981	344904358	1.1983	0.4977	756256135	54666013	 	 	1.1912	100	100	2484174	 	19.9089	 	2.1342	 	1.4449	 	3.3914	206.23	1.053	 	 	 	 	 	 	TSE
Y9999 加權指數	20231122	17325.6	17344.5	17265	17310.3	6155942	288532896	-0.6111	0.4223	756256135	54333544	 	 	-0.613	100	100	2231627	 	19.7869	 	2.1211	 	1.436	 	3.4121	-106.44	0.4569	 	 	 	 	 	 	TSE
Y9999 加權指數	20231123	17291.3	17343.6	17228.5	17294.5	6100401	287184034	-0.0908	0.4246	756284929	54284862	 	 	-0.0908	100	100	2221172	 	19.7687	 	2.1192	 	1.4347	 	3.4152	-15.71	0.6653	 	 	 	 	 	 	TSE
Y9999 加權指數	20231124	17304.7	17336.1	17268.4	17287.4	5487528	254149539	-0.0412	0.4055	756285094	54261298	 	 	-0.0412	100	100	1994039	 	19.7598	 	2.1183	 	1.434	 	3.4167	-7.13	0.3917	 	 	 	 	 	 	TSE
Y9999 加權指數	20231127	17291.2	17351.9	17133.8	17137.4	6006736	279544960	-0.8677	0.4223	756325075	53792100	 	 	-0.8715	100	100	2222430	 	19.5888	 	2.0999	 	1.4216	 	3.4465	-150	1.262	 	 	 	 	 	 	TSE
Y9999 加權指數	20231128	17150.3	17360.4	17145.2	17341.3	6327225	298325812	1.1894	0.4583	756555063	54434640	 	 	1.1824	100	100	2128613	 	19.8233	 	2.1251	 	1.4387	 	3.4058	203.83	1.2556	 	 	 	 	 	 	TSE
Y9999 加權指數	20231129	17352.1	17441.8	17323.3	17370.6	7008357	327906944	0.169	0.4561	756557119	54526085	 	 	0.1689	100	100	2280405	 	19.8563	 	2.1286	 	1.441	 	3.4001	29.31	0.6835	 	 	 	 	 	 	TSE
Y9999 加權指數	20231130	17389.2	17433.8	17313.3	17433.8	7348343	414403843	0.3644	0.5986	756608840	54731076	 	 	0.3637	100	100	2255357	 	19.931	 	2.1366	 	1.4465	 	3.3874	63.29	0.694	 	 	 	 	 	 	TSE
Y9999 加權指數	20231201	17422.3	17450.1	17355.9	17438.3	6449439	303354416	0.0258	0.4543	757096682	54862228	 	 	0.0258	100	100	2356465	 	21.2164	 	2.0606	 	1.4847	 	3.3833	4.5	0.5406	 	 	 	 	 	 	TSE
Y9999 加權指數	20231204	17450.6	17516.6	17398.1	17421.5	7455122	329712758	-0.0967	0.5238	757096683	54809936	 	 	-0.0968	100	100	2615713	 	21.1967	 	2.0587	 	1.4833	 	3.3865	-16.87	0.6796	 	 	 	 	 	 	TSE
Y9999 加權指數	20231205	17401.6	17401.6	17252.6	17328	7011018	320615909	-0.5365	0.4845	757096688	54517730	 	 	-0.538	100	100	2619432	 	21.0841	 	2.0478	 	1.4754	 	3.4047	-93.47	0.8554	 	 	 	 	 	 	TSE
Y9999 加權指數	20231206	17340.8	17439.8	17337.5	17360.7	6495028	300589295	0.1888	0.4421	757096688	54621499	 	 	0.1886	100	100	2307871	 	21.125	 	2.0518	 	1.4783	 	3.3982	32.71	0.5908	 	 	 	 	 	 	TSE
Y9999 加權指數	20231207	17356.9	17387.9	17273.7	17278.7	6960938	303911947	-0.4722	0.449	757070671	54362591	 	 	-0.4733	100	100	2497100	 	21.0279	 	2.0422	 	1.4714	 	3.4143	-81.98	0.658	 	 	 	 	 	 	TSE
Y9999 加權指數	20231208	17309.4	17465.3	17309.4	17384	6460484	313383854	0.6091	0.4207	757424070	54704845	 	 	0.6073	100	100	2190141	 	21.1607	 	2.0551	 	1.4807	 	3.393	105.25	0.9028	 	 	 	 	 	 	TSE
Y9999 加權指數	20231211	17417	17451.8	17372.8	17418.3	6178381	291528105	0.1976	0.4007	757409476	54813156	 	 	0.1974	100	100	2181079	 	21.202	 	2.0591	 	1.4836	 	3.3863	34.35	0.4544	 	 	 	 	 	 	TSE
Y9999 加權指數	20231212	17429.6	17528.7	17404.9	17450.6	6593662	320448215	0.1854	0.4526	757407797	54914520	 	 	0.1852	100	100	2371862	 	21.2416	 	2.063	 	1.4863	 	3.38	32.29	0.711	 	 	 	 	 	 	TSE
Y9999 加權指數	20231213	17447.5	17507.9	17438.7	17468.9	7022597	320263226	0.1049	0.4557	757407797	54971596	 	 	0.1048	100	100	2442751	 	21.2635	 	2.0651	 	1.4879	 	3.3765	18.3	0.3967	 	 	 	 	 	 	TSE
Y9999 加權指數	20231214	17482.4	17668.3	17482.4	17653.1	8512618	389879113	1.0543	0.5425	757407797	55549711	 	 	1.0488	100	100	2786426	 	21.4868	 	2.0868	 	1.5035	 	3.3414	184.18	1.0646	 	 	 	 	 	 	TSE
Y9999 加權指數	20231215	17693.3	17743.5	17642.8	17673.9	9256588	448437036	0.1176	0.6702	757980002	55646256	 	 	0.1175	100	100	3003264	 	21.524	 	2.0904	 	1.5061	 	3.3356	20.76	0.5707	 	 	 	 	 	 	TSE
Y9999 加權指數	20231218	17637.9	17665.9	17586.9	17652	7531216	326657892	-0.1236	0.5288	757989985	55578037	 	 	-0.1236	100	100	2605535	 	21.4983	 	2.0879	 	1.5043	 	3.3397	-21.84	0.4472	 	 	 	 	 	 	TSE
Y9999 加權指數	20231219	17669.8	17669.8	17497.3	17576.5	7179470	325889863	-0.4276	0.5206	758118132	55409895	 	 	-0.4285	100	100	2607438	 	21.4031	 	2.0811	 	1.4991	 	3.3504	-75.48	0.9773	 	 	 	 	 	 	TSE
Y9999 加權指數	20231220	17608.3	17657.7	17597.5	17635.2	7112769	339894621	0.3337	0.5561	758164132	55595484	 	 	0.3331	100	100	2456265	 	21.474	 	2.088	 	1.5041	 	3.3392	58.65	0.3423	 	 	 	 	 	 	TSE
Y9999 加權指數	20231221	17531.5	17552.9	17442.8	17543.7	7391178	328758391	-0.5186	0.5346	758172094	55307909	 	 	-0.52	100	100	2581302	 	21.3634	 	2.0772	 	1.4964	 	3.3565	-91.46	0.6245	 	 	 	 	 	 	TSE
Y9999 加權指數	20231222	17586.2	17618.2	17567.5	17596.6	6878372	291856733	0.3015	0.4922	758267469	55491927	 	 	0.301	100	100	2249960	 	21.4234	 	2.0835	 	1.5011	 	3.3489	52.89	0.2885	 	 	 	 	 	 	TSE
Y9999 加權指數	20231225	17596.3	17663.3	17595.3	17604.8	5771072	242779733	0.0467	0.4032	758277814	55518931	 	 	0.0466	100	100	2104264	 	21.4344	 	2.0845	 	1.5019	 	3.3479	8.21	0.3869	 	 	 	 	 	 	TSE
Y9999 加權指數	20231226	17619.1	17751.7	17619.1	17751.7	5536355	229703131	0.8344	0.3859	758278929	55981916	 	 	0.8309	100	100	1915209	 	21.6119	 	2.1018	 	1.5143	 	3.3202	146.89	0.7534	 	 	 	 	 	 	TSE
Y9999 加權指數	20231227	17766.7	17897.2	17766.7	17891.5	6800409	299924290	0.7874	0.4496	758279929	56420992	 	 	0.7843	100	100	2280772	 	21.7803	 	2.1182	 	1.5262	 	3.2943	139.77	0.7347	 	 	 	 	 	 	TSE
Y9999 加權指數	20231228	17900.8	17928.1	17841.8	17910.4	6580845	289840477	0.1055	0.4387	758275030	56480026	 	 	0.1054	100	100	2317536	 	21.8043	 	2.1205	 	1.5278	 	3.2904	18.87	0.4828	 	 	 	 	 	 	TSE
Y9999 加權指數	20231229	17893.6	17945.7	17864.2	17930.8	5813967	272169082	0.1141	0.3826	758401448	56555572	 	 	0.1141	100	100	1971190	 	21.8337	 	2.1234	 	1.5299	 	3.286	20.44	0.4549	 	 	 	 	 	 	TSE
Y9999 加權指數	20240102	17939.8	17956.7	17785	17853.8	6411778	301290668	-0.4297	0.4333	760319432	56432286	 	 	-0.4306	100	100	2267660	 	21.7467	 	2.1148	 	1.5238	 	3.2938	-77.05	0.958	 	 	 	 	 	 	TSE
Y9999 加權指數	20240103	17829.3	17829.3	17518.2	17559.3	6563816	310243953	-1.6492	0.4114	760319432	55502828	 	 	-1.663	100	100	2537201	 	21.3878	 	2.0799	 	1.4987	 	3.349	-294.45	1.7424	 	 	 	 	 	 	TSE
Y9999 加權指數	20240104	17574.4	17609.9	17515.7	17549.7	6326304	282564085	-0.055	0.4112	760312155	55471974	 	 	-0.055	100	100	2208801	 	21.3762	 	2.0788	 	1.4979	 	3.3509	-9.66	0.5362	 	 	 	 	 	 	TSE
Y9999 加權指數	20240105	17559.4	17606.8	17495.4	17519.1	6072525	269883354	-0.1738	0.4098	760312155	55376732	 	 	-0.174	100	100	2096774	 	21.3383	 	2.0751	 	1.4952	 	3.3566	-30.51	0.6348	 	 	 	 	 	 	TSE
Y9999 加權指數	20240108	17534.5	17688.1	17534.5	17572.7	6306940	262720464	0.3055	0.4039	760312182	55544367	 	 	0.305	100	100	2094010	 	21.4041	 	2.0815	 	1.4998	 	3.3465	53.52	0.8767	 	 	 	 	 	 	TSE
Y9999 加權指數	20240109	17585.4	17694.3	17517.5	17535.5	6232655	299756126	-0.2115	0.427	760312182	55426303	 	 	-0.2117	100	100	2252519	 	21.3587	 	2.0771	 	1.4966	 	3.3536	-37.17	1.0056	 	 	 	 	 	 	TSE
Y9999 加權指數	20240110	17495.7	17499.4	17439.3	17465.6	5764346	258068344	-0.3984	0.3778	760321482	55207109	 	 	-0.3992	100	100	2140223	 	21.2729	 	2.0687	 	1.4906	 	3.3669	-69.86	0.3431	 	 	 	 	 	 	TSE
